iteration,trainRMSE
6480,"[2489.5403057720987, 2257.3518172918416, 2061.9215515594965, 2086.7284162314786, 2047.6055541010098, 2113.1221052598466, 2143.4094985301085, 2241.5912852996025, 2166.8829616001863, 2267.8608842604485]"
6490,"[2493.6305199829935, 2344.8064985669844, 2139.3509531635045, 2165.1741829487396, 2275.4611975607377, 2232.092865403913, 2263.0823451637457, 2425.444514552673, 2354.6555211312534, 2291.6699497038526]"
6500,"[2507.799616067386, 2313.672588300337, 2066.405584094366, 2182.016816888317, 2200.0894401246865, 2179.2896711791573, 2077.8507474503695, 2301.517570638417, 2263.1096106473274, 2305.636360991908]"
6510,"[2499.291210311113, 2308.5575573577325, 2116.13129395009, 2138.2268274957682, 2230.3208688678515, 2291.709051811625, 2302.753049073695, 2251.4865794227144, 2372.8869933889323, 2439.2721221742045]"
6520,"[2494.483804976185, 2308.4898600058345, 2102.699434308496, 2136.3597821406283, 2084.294241857286, 2248.299722958758, 2325.9026988132655, 2446.831100088885, 2298.085360280435, 2233.6709012686283]"
6530,"[2496.888258228044, 2280.2125564733983, 2210.2579182224276, 2082.970228759181, 2138.2307947451463, 2064.4575468787234, 2048.703822479164, 2236.5076264321974, 2301.9832613608933, 2293.26897883319]"
6540,"[2490.136081495959, 2284.0931632570478, 2134.0319584953972, 2078.042665900021, 2069.652634454259, 2106.226692616634, 2150.353096854482, 2345.5200850886836, 2224.9648649204146, 2252.342916847724]"
6550,"[2501.020040457808, 2261.581751956212, 2129.58615769886, 2105.395409219242, 2042.8366594911029, 2097.404717143346, 2167.4796681088474, 2189.4959234634666, 2200.3528057945273, 2338.085203286843]"
6560,"[2502.220401136559, 2332.519444217815, 2069.693266481955, 2046.8270200241648, 2107.1257121122303, 2103.5603040903893, 2162.01783072841, 2139.6059911936118, 2188.428684815859, 2312.8718036934097]"
6570,"[2489.1979122187577, 2306.4766248426677, 2096.525623433166, 2042.4826219712618, 2061.3751082898016, 2172.5229486356698, 2269.3557420391144, 2390.2413902168823, 2416.2428579241973, 2470.144875750438]"
6580,"[2491.140580491856, 2266.238186647926, 2141.3507565754903, 2189.4711700346224, 2285.3497307773464, 2254.993729368126, 2252.7780971146162, 2307.1542927473674, 2351.8576624169136, 2565.5911580880716]"
6590,"[2497.4626218424714, 2316.905895601451, 2171.9146422934236, 2238.7248651993727, 2357.097488210964, 2246.216359211317, 2164.2952861601734, 2394.6507703186608, 2324.74503661392, 2404.991980048127]"
6600,"[2499.391037878636, 2283.049190461924, 2072.5633162704144, 2197.042663444479, 2172.4864772006035, 2193.4659274260075, 2140.5260634752567, 2289.6693638456454, 2197.800360947702, 2399.899693238265]"
6610,"[2499.6744611393883, 2288.938770573916, 2156.629341965646, 2144.779146703577, 2281.077543472778, 2171.5277470906212, 2171.4513498252313, 2127.456302400755, 2287.60762414407, 2430.2399435248362]"
6620,"[2499.539351790612, 2267.8807627517153, 2037.0576124340978, 1985.1817647400721, 2191.73835089925, 2160.570849618705, 2185.241467178149, 2116.2874117698725, 2342.552968142943, 2341.9623871714793]"
6630,"[2491.485151149272, 2271.34204561895, 2049.028042689877, 1974.0592137801104, 2010.7649149785948, 2198.566511118861, 2202.8840983154523, 2129.5359832231134, 2317.3426162962237, 2310.142660334892]"
6640,"[2505.9711724922468, 2298.782875249616, 2076.872249955089, 2060.6273613029875, 2074.340919384623, 2093.5431384377844, 2055.129137234298, 2261.949405497752, 2316.167830910668, 2427.28967602935]"
6650,"[2522.479118810793, 2281.4604852024554, 2059.593761487779, 2115.0739328089658, 2171.7631346232038, 2116.6140297708453, 2117.5553963089674, 2230.6736793650925, 2325.256235668356, 2194.7594121119414]"
6660,"[2517.7357259365567, 2283.2721439269894, 2079.7124014525575, 1965.5070110211248, 2124.652829486388, 2299.4270825047206, 2089.07699840708, 2233.2241343826213, 2296.582882421844, 2335.0790921769208]"
6670,"[2526.620710419247, 2255.3556938688607, 2120.191027144529, 2039.8743969867933, 2095.932501816036, 2254.4514047862767, 2252.9117264659385, 2212.332614811417, 2196.39038112833, 2254.8407531572166]"
6680,"[2503.493050800584, 2248.6942079220157, 2191.9968559094477, 2128.410790080915, 2111.360224715364, 2179.462274780036, 2051.8942035317873, 2265.6306065210165, 2350.0760250088997, 2313.941556125109]"
6690,"[2526.96810888542, 2286.124051999998, 2147.4873799381226, 2157.1193215677877, 2100.2595318557233, 2188.726632845939, 2192.9898590295293, 2256.5606902082745, 2274.701835449007, 2348.2271517181525]"
6700,"[2521.1403510211367, 2239.4359914085944, 2109.190738523236, 2070.384105499753, 2136.9338312104005, 2156.2364695893048, 2099.852252062832, 2061.65680067006, 2062.811981951829, 2121.1044934847955]"
6710,"[2520.072187779912, 2250.5710652049456, 2132.283017055422, 2048.9765675582694, 2260.0077509061693, 2120.219562547144, 2065.8931597558058, 2124.0339919007947, 2122.538032023816, 2222.6301821659094]"
6720,"[2527.766848852139, 2288.2527287980784, 2145.1546538761972, 2186.3595581177974, 2124.884968702615, 2135.3901425985587, 2266.685497240581, 2386.208323642735, 2336.9055895630127, 2417.1342923923116]"
6730,"[2514.136833886962, 2285.749750089394, 2121.559618795642, 2120.6074696953388, 2151.643649396031, 2250.2240177523304, 2345.5703699407636, 2253.9408307777385, 2259.803505662614, 2438.2279992964004]"
6740,"[2515.7583594393705, 2305.435851963887, 2064.055530452248, 2048.2021768780514, 2104.1365885603723, 2261.0694970971717, 2122.836694733945, 2245.425664842746, 2198.83751799387, 2365.312614101621]"
6750,"[2513.8086554355978, 2285.7981963225843, 2054.4426092931267, 2044.8821475077252, 2065.8145794821085, 2277.894884541769, 2081.305950393942, 2279.6952413597883, 2143.1614981019748, 2349.607952816118]"
6760,"[2501.06342323346, 2316.897963033347, 2085.732726207349, 2070.656924525681, 2124.5192708494774, 2253.647382528324, 1961.51267634192, 2161.084096177228, 2129.0792396796437, 2360.7614507687117]"
6770,"[2509.4588625306715, 2271.0510250199145, 2046.5099709726871, 2090.01659432816, 2160.7844467307323, 2148.8125471598555, 2064.9854285652373, 2032.9287228050625, 2187.415342807019, 2290.745146884859]"
6780,"[2507.6083454051827, 2258.9720301115444, 2130.049412858349, 1998.0558488060312, 2096.473392911218, 2134.601570790168, 2090.832324448747, 2010.5145386211834, 2126.0636533849697, 2267.999000852435]"
6790,"[2492.498299835536, 2273.60546741904, 2052.8338064691484, 1989.1891368294737, 2158.3951728496313, 2076.1751727039396, 1922.347670424688, 2021.3519213955435, 2032.6255707212174, 2221.246148337866]"
6800,"[2495.558328383729, 2247.3119751944328, 1980.944059899029, 1998.7054188655927, 2031.0682814367162, 2109.327102670871, 2029.1908668780632, 2144.6786876203605, 2104.991953166194, 2202.985999175517]"
6810,"[2489.7914654733, 2215.133422773902, 1954.936742076177, 1990.826031597006, 2115.3102925992575, 2069.400897959176, 2052.1475793611803, 2026.6208997170768, 2087.4855615594624, 2261.533308303488]"
6820,"[2494.949521469828, 2239.1813612752635, 1986.651939472782, 1891.0582544710646, 2040.8587085548122, 2052.128000003018, 2020.7660666379975, 2009.4625256965685, 2124.4831852366024, 2202.788880571883]"
6830,"[2496.330364435059, 2233.570596499617, 1956.4253437700452, 1999.3005192565358, 2031.8538648445874, 2147.1994346916313, 1948.9539371664198, 2031.39215711521, 1965.175674129204, 2110.349262104492]"
6840,"[2489.196116504669, 2245.721954064915, 1978.2101789056846, 1907.6744025450669, 2083.421544217863, 2028.0759174147404, 2029.2604721645741, 2045.9976669834832, 2072.4703653753572, 2158.0265922932913]"
6850,"[2492.4301338846467, 2225.648999978677, 2110.198724096257, 2053.3336140116508, 1998.1938649933816, 2084.559649031791, 2002.5330863269521, 2090.202482646549, 2151.5859846449007, 2153.764054806006]"
6860,"[2492.459005608639, 2251.9966460701467, 2039.1091383123037, 2021.1233712608364, 1998.2148969555535, 2071.32996475411, 1976.1477275508364, 2099.831937626923, 2123.9319149640432, 2262.4759857297026]"
6870,"[2485.700152424363, 2328.6792908527714, 1986.916345599779, 1983.7109248602055, 2060.3928794172484, 1998.8105273112837, 1977.075034050384, 1938.2129272926122, 2051.0718631174555, 2213.6234893410024]"
6880,"[2484.4673664565944, 2323.890706023417, 2108.2545763991275, 1972.4141648845737, 2089.3566049116284, 2145.5281427465725, 1915.3401340151597, 2002.466471953268, 2150.3036758478984, 2263.589552756038]"
6890,"[2488.1477153146366, 2282.578205638227, 2070.665623325389, 1913.0311847313224, 2008.1975427569034, 2131.7136446355726, 1989.3271547646782, 2059.4714941727925, 2069.740202270763, 2292.979697415675]"
6900,"[2484.7153295367675, 2257.266086653793, 2100.3845442329407, 1936.4778682631597, 2147.533824820183, 2141.203938190495, 2066.1666079746797, 2020.3777792790836, 2117.9051777895993, 2271.5723044512697]"
6910,"[2490.3147546176856, 2277.854251440901, 1962.713380217872, 1989.8575245638206, 2113.3482974439557, 2299.4781987140177, 2147.768944562333, 2163.2574818631892, 2190.7513786992954, 2300.2730590739898]"
6920,"[2486.533347702177, 2219.236484760515, 1896.094705243861, 1888.291187424896, 2117.52298966293, 2032.9230566193737, 2067.5272315779075, 2023.503995976824, 2246.6517585338343, 2335.4203533012037]"
6930,"[2492.1310953402804, 2285.965141465325, 2114.549063083161, 2088.9141430886507, 2020.1342477123894, 2166.1444017366634, 2017.668676161139, 2219.587510172532, 2247.3953027109947, 2363.0551083012506]"
6940,"[2500.853365557038, 2257.6185351683835, 2151.1889078926106, 2046.4586200414153, 2141.0554594793593, 2165.028943283194, 1989.2236567476655, 2008.6283640645163, 2159.9621102957612, 2265.9947261166003]"
6950,"[2525.20224242741, 2244.0246930742446, 2023.2467690546732, 2030.040948730571, 2149.682229555848, 2073.4947571490056, 2178.3856038185345, 2060.682750910605, 2203.7923847567627, 2299.1374146951302]"
6960,"[2502.23034642403, 2242.807030259077, 2015.952005220805, 1957.9279002857743, 2054.800704264461, 2029.0575330422525, 2033.5006144493834, 1978.5046900914797, 2194.4945474592714, 2250.220800989105]"
6970,"[2513.389490116974, 2248.37547282093, 1898.7141659499653, 1889.3611362797024, 2024.766096613698, 2053.351337684166, 1991.060394154495, 2098.7065361592104, 2397.4970014953255, 2285.2272190277804]"
6980,"[2511.036309081699, 2281.9549886396726, 1965.0855468592679, 1910.4470682663293, 2097.491831155896, 2017.8404354315278, 1911.0613903299543, 1952.404973525663, 2339.1235188544406, 2427.97339819482]"
6990,"[2514.743515688902, 2233.1472210997463, 1953.7231305603648, 2006.093399438089, 2067.719191677003, 2218.148234786265, 2208.43443402438, 2231.6306790672083, 2344.978383600265, 2314.9306731858624]"
7000,"[2509.7006455913806, 2327.443330471157, 2351.243584948669, 2238.3558565373205, 2540.6277889909925, 2379.871682826556, 2365.1815739745534, 2277.9155735637833, 2335.681705665239, 2611.11107178768]"
7010,"[2517.9715764778516, 2371.010843461517, 2277.105275145916, 2242.8451964825254, 2394.540541462704, 2354.4710449170766, 2196.4776183818685, 2370.5529852891673, 2355.133159681417, 2437.774850384089]"
7020,"[2503.972895628203, 2282.969173144224, 2074.849438485398, 2061.7066831727734, 2148.836710329357, 2208.326195757984, 2127.2713744770685, 2134.915557227456, 2314.346541784717, 2459.488467617302]"
7030,"[2505.8457079028994, 2247.099699881711, 2169.4645710996683, 2211.8382070152907, 2071.926189207893, 2087.43792173977, 2258.2605251474733, 2090.8622748749012, 2268.282878050995, 2408.956980316388]"
7040,"[2496.2477324820916, 2316.709849054607, 2143.6956170046597, 2129.3469437802737, 2251.5343927949816, 2157.932349232698, 2100.0594122918114, 2119.4062916214116, 2331.934949464991, 2537.2414480661646]"
7050,"[2503.4297911917724, 2285.3064601569167, 1994.263995013668, 1974.3735561070398, 1996.055147985332, 2114.9993190894356, 2185.082806187401, 2313.288506247224, 2332.252161102195, 2389.6343974068454]"
7060,"[2508.290189684687, 2247.3873141950226, 2052.911407754758, 1970.0375330403065, 2196.149181516547, 2089.9787452657774, 2213.079522555582, 2145.28667767865, 2158.6034106909465, 2444.6278991103586]"
7070,"[2494.1168893298186, 2232.3377413446246, 1956.1422302047333, 1934.473742631944, 2088.9994948701496, 2120.5805843416642, 2012.742430140562, 2021.2520204789766, 2241.5797568813823, 2368.1938485976757]"
7080,"[2487.9933493649337, 2203.920831912292, 1915.9536895029937, 1960.1789517820264, 2063.5853255548777, 2078.97000705419, 2142.99839312041, 2144.746034245859, 2296.4076132476152, 2358.0363963297855]"
7090,"[2492.4486856531094, 2238.80758234671, 1920.100181009198, 1901.0197303836678, 2056.954590303637, 2061.1519237578427, 1866.5559303675977, 1946.1761844648447, 2196.30276241033, 2386.1477299176654]"
7100,"[2490.8131986014228, 2251.896029682326, 1952.925805810397, 1895.0759255179796, 2118.107490758398, 2046.2668099245468, 1999.2885849309907, 2005.1830240405804, 2108.725211077885, 2274.4400732452773]"
7110,"[2490.5314929762126, 2204.6396778475173, 1910.8779007743165, 1863.6194555521288, 2034.5985451823458, 2048.7024671614113, 1980.7564917713903, 1995.2697602788483, 2187.4218624593086, 2424.3637433958506]"
7120,"[2495.824177607831, 2273.779830274409, 2052.252578094059, 2025.9367938664363, 2131.405915985829, 2209.4669074316275, 2051.6260843317805, 1958.5012168229273, 2203.1474289028615, 2338.8694946331066]"
7130,"[2509.2212610036986, 2325.6832780559853, 2110.404361406259, 2030.1572370089857, 2036.264950566978, 2187.6348746290428, 2202.2477813697888, 2282.997164590887, 2331.8527277028584, 2410.7538257495944]"
7140,"[2483.934935236335, 2324.9113210600294, 2110.852450643478, 2030.1863071227463, 2147.697952730945, 2270.173994837661, 2263.700022963464, 2285.0231956314155, 2399.487401934013, 2574.669089639339]"
7150,"[2507.235535403105, 2337.7542097204873, 2215.7586657361476, 2143.8445295919696, 2264.007711721855, 2088.323335198736, 2482.733085134687, 2271.271950424259, 2372.7508236985564, 2462.4968832773693]"
7160,"[2495.971005916362, 2213.540037137899, 2132.2383349755173, 2025.8272926564664, 2231.803631558143, 1960.1327486276641, 2195.0567190103984, 2245.8714114037584, 2320.62052293733, 2279.5569549866505]"
7170,"[2488.4839997652975, 2258.6224594055016, 2132.362333079179, 2056.6254473469126, 2054.8246016668686, 2120.1182500532345, 2238.37259381966, 2261.7196269967517, 2381.6178556506916, 2418.8282665508864]"
7180,"[2503.3310470400843, 2289.464480190568, 2259.0169993696272, 2038.6113335470166, 2184.1811054213836, 2121.139499558495, 2213.9418605507162, 2444.5036293827884, 2471.591276092937, 2382.547780093461]"
7190,"[2525.66713415218, 2241.340659479567, 2124.1668171798983, 2067.7724240482407, 2163.0755689860052, 2159.1013360774855, 2190.4892422835023, 2364.9387511002737, 2318.9693440960978, 2397.0966616944174]"
7200,"[2529.779854782147, 2206.7040386981275, 2159.7253335396167, 1998.8879808226752, 2099.593466783884, 2057.485981250982, 2163.635357966442, 2229.6122866780465, 2299.224575984011, 2357.51030973163]"
7210,"[2523.248493306038, 2218.7248429623683, 2141.1653995079637, 2047.52054279507, 2208.0170725321873, 2106.076701113608, 2240.5164627405065, 2368.064968050426, 2403.3896955473974, 2376.1743713811397]"
7220,"[2484.4973421284026, 2263.2467225886985, 2197.6015331599883, 2153.524510819508, 2193.9998277188693, 2272.246505080314, 2191.827530284157, 2212.590987830101, 2508.2960632737936, 2464.97355689093]"
7230,"[2482.134351961565, 2295.263944199692, 2062.0889492702026, 2011.9238344379178, 2157.482793554547, 2085.9311522656885, 2009.6727532844604, 2153.4634882401224, 2309.5796288835354, 2383.1042319534304]"
7240,"[2499.7208076659736, 2249.061044053439, 2003.3437160782357, 1948.130940962429, 2189.1522960536745, 2075.90644845639, 2049.3944832005614, 2138.351829115207, 2453.3050832336144, 2489.9151144547777]"
7250,"[2473.097774115819, 2293.615627030565, 2094.6579198746626, 2034.026166040387, 2122.00007103895, 2047.4775097047395, 2120.293924947662, 2194.2941698987875, 2364.4357197496474, 2331.346231728948]"
7260,"[2483.2086507443078, 2250.0513916467407, 1939.511207083651, 1880.4977793249634, 2051.9738681553554, 1967.71961718913, 2136.905618747422, 2166.5463140323177, 2296.3554527612614, 2316.7592481007878]"
7270,"[2477.071735800045, 2256.7677458866633, 2037.3976773394627, 1981.6478962828714, 2004.0603278210003, 2368.522253301745, 2058.9754284239048, 2225.6461597720986, 2304.8061625170453, 2359.7689606148247]"
7280,"[2487.654388261656, 2226.260481922592, 1990.2554207828323, 2042.7293107156354, 2090.9013634183343, 2218.2657402274144, 2261.724797010409, 2242.310791513806, 2367.4539988188058, 2419.618496835841]"
7290,"[2492.816862475839, 2238.331256962166, 1978.5679439324003, 2051.6082990515315, 2297.9720173926694, 2390.93406397144, 2220.756559915518, 2253.8000216466007, 2308.043049912333, 2329.384776184486]"
7300,"[2475.139438955529, 2309.3799059513603, 2042.8464993511138, 2147.829653349641, 2169.1369453723464, 2092.729651784127, 2186.4981343037025, 2338.7844603553826, 2353.6747868546545, 2435.9569273628294]"
7310,"[2494.880959030081, 2260.3415623355545, 2092.71923531073, 2180.340761890212, 2104.0524379205067, 1972.656592836436, 2065.4868285576563, 2083.131930812882, 2092.7312083249394, 2318.830835358008]"
